notice_id,errors,flags,got_no_persons,got_nothing,labels,might_have_unparsed_persons,officers
503971,,,,,,,1
503972,,2,,,1,,1
504232,,1,,,1,,1
504246,,,,,,,1
504267,,,,,,,2
504688,,,,,,,1
504706,,3,,,1,,1
504714,,3,,,1,,1
504748,,1,,,,,1
504762,,,1,,1,,
505026,,,1,1,,,
505059,,,,,1,,1
505155,,,1,1,,,
505251,,,1,1,,,
505666,,1,,,,,2
505681,,1,1,,1,,
505727,,,1,1,,,
505793,,3,,,1,,1
505872,,,1,1,,,
506152,,,,,,,2
506433,,,,,,,1
506461,,3,,,1,1,1
506984,,,,,1,,1
507080,,1,,,,,1
507181,,4,,,1,1,1
507907,,,,,,1,2
508156,,,,,,,1
508179,,3,,,1,,1
508252,,4,,,1,,1
508261,,1,,,1,,2
508505,,2,,,1,,1
508573,,,,,,,1
509218,,4,,,1,,1
509256,,,,,,,1
509638,,,1,1,,,
510227,,4,,,1,,1
510436,,,1,,1,,
510640,,,1,1,,,
510852,,,1,,1,,
510967,,,,,1,,1
511111,,,1,,1,,
511130,,,,,1,,2
511411,,1,,,1,1,1
511752,,2,,,1,,2
511936,,2,,,1,1,2
512012,,,,,,,1
512027,,,,,,,1
512229,,3,,,1,1,1
512487,,3,,,1,,1
512634,,4,,,1,,1
512977,,,,,,1,2
513171,,2,,,,,2
513782,,2,,,1,,2
513798,,,,,,,1
513997,,,,,,1,1
514143,,1,1,,,1,
514158,,,1,1,,,
514288,,1,1,,1,,
514309,,,1,1,,,
514679,,,,,,,1
514685,,,,,,,2
514905,,3,,,1,,1
515157,,,1,1,,,
515245,,,1,1,,,
515575,,,,,,1,1
515589,,1,,,1,1,4
515765,,1,,,,,1
515818,,,1,,1,,
515957,2,1,1,,1,1,
515966,,,1,1,,,
516189,,,1,,1,,
516249,,4,,,1,,1
516269,,3,,,1,,2
516323,,,1,1,,,
516759,,4,,,1,,1
516990,,1,,,1,,2
517016,,,1,1,,,
517152,,,,,,,1
517396,,,,,,,1
517404,,,,,,,2
517756,,,,,,,1
518095,,,1,,1,1,
518121,,,,,,,1
518320,,2,,,,1,2
518728,,,1,,1,,
519039,,,,,1,,1
519055,,4,,,1,,1
519115,,4,,,1,,1
519269,,,,,,,2
519272,,4,,,1,,1
519295,,,,,,,2
519553,,,1,1,,,
519832,,,,,,,2
519833,,,,,,,1
519956,,,,,,1,1
519984,,4,,,1,,1
519997,,1,,,,,2
520487,,2,,,1,,1
520533,,4,,,1,1,1
520649,,,,,,,3
520973,,,,,,,1
521269,,4,,,1,,1
521281,,,,,1,,1
521388,,2,,,1,,2
521399,,,,,,,2
521568,,1,,,,,2
521667,,2,,,,1,3
521730,,,1,1,,,
521854,,3,,,1,1,1
521855,,2,,,1,1,1
521899,,3,,,1,,1
522430,,,,,,,2
522779,,4,,,1,,2
522872,,,,,,,1
522919,,1,,,,,1
523161,,4,,,1,,1
523385,,,1,,1,,
523555,,2,,,1,1,1
523844,,,,,,,1
523903,,,1,,1,,
524016,,1,,,,,1
524126,,4,,,1,1,1
524146,,,,,,,1
524179,,4,,,1,,1
524324,,,1,1,,,
524386,,,1,,1,,
524397,,2,,,1,,1
524468,,1,,,1,,1
524518,,1,,,,1,2
524705,,,,,,,1
524727,,1,,,,,1
524876,,,1,,1,1,
524888,,,,,,,1
524952,,3,,,1,,1
525163,,4,,,1,,2
525374,,,,,1,,2
525535,,,1,,1,1,
525630,,,,,1,1,1
526022,,3,,,1,,1
526180,,,1,,1,,
526430,,,,,,,1
526661,,,1,,1,,
526697,,,,,,1,1
527114,,2,,,,,1
527274,1,3,1,,1,1,
527347,,,,,,,1
527434,,,,,,,1
527509,,1,,,,,1
527526,,,,,,,3
527711,,,,,,,1
527745,2,1,,,,1,1
527761,,1,,,,,1
527804,,1,,,,,2
527815,,,,,,,1
527877,,3,,,1,,1
527891,,,1,,1,,
527906,,4,,,1,,1
528106,,2,,,,,1
528181,,,,,,,1
528193,,1,,,1,,1
528316,,,,,1,,1
528545,,,,,1,,2
528765,,,,,,,1
528984,,3,,,1,,2
528992,,,,,,1,1
529179,,4,,,1,1,1
529333,,,,,,,2
529354,,3,,,1,1,1
529530,,1,,,1,,1
530126,,3,,,1,,2
530480,,,,,,,2
530552,,4,,,1,1,1
530963,,,,,,,2
531062,,3,,,1,,1
531124,,,,,1,1,2
531452,,,,,,,1
531632,,,,,1,,1
531790,,1,,,1,,1
531852,,3,,,1,1,1
532224,,3,,,1,,1
532266,,,1,1,,,
532269,,1,,,,,1
532332,,,,,,,1
532391,,1,,,1,,1
532480,,,,,,,1
532586,,,1,1,,,
532715,,1,,,,,1
532779,,,1,,1,,
532849,,2,,,1,,1
532907,,,,,,,1
533286,,,,,,,1
533318,,,,,1,,1
533457,,,,,1,,1
533469,,,,,1,,2
533549,,1,,,1,1,3
533629,,1,,,,1,2
533746,,,1,1,,,
533897,,,,,,,1
534405,,,,,2,1,2
534596,,,1,1,,,
534794,,3,,,1,,1
534855,,,,,,1,1
535004,,,1,,1,,
535111,,2,,,1,,1
535163,,4,,,1,1,2
535204,,,1,1,,,
535216,,,1,,1,,
535222,,,,,1,,1
535409,,1,,,1,,1
535621,,2,,,1,,1
535946,,,1,,1,,
536195,,,1,,1,,
536208,,3,,,1,,2
536223,,1,,,,,1
536301,,,1,,1,,
536807,,2,,,1,,1
537027,,,,,,,1
537270,,,1,1,,,
537506,,,,,,1,2
537776,,3,,,1,,1
537870,,1,,,,,2
537904,,2,,,1,1,1
537983,,,,,,,1
538452,,,1,,1,,
538514,,2,,,1,,1
538536,,,1,,1,,
538780,,,,,1,,1
538934,,,,,,,1
539320,,,1,1,,,
540110,,,,,,,1
540469,,,,,,,1
540478,,,1,1,,,
540525,,3,,,1,1,1
540550,,1,1,,1,1,
540677,,,1,1,,,
540885,,,,,,,1
540903,,1,,,1,,1
540964,,,1,,1,,
541163,,4,,,1,1,3
541176,,4,,,1,,2
541275,,,,,,,1
541277,,,,,,,1
541331,,1,,,1,,1
541401,,,,,,,3
541406,,1,,,,,2
541633,2,,1,,,1,
541727,,,,,1,1,1
541943,,5,,,1,,2
542006,,,,,,,1
542028,,1,,,,,1
542061,,,,,1,,1
542088,,,1,,1,,
542725,,4,,,1,1,1
542855,,,,,,,1
542984,,4,,,1,,2
543070,,1,,,1,,1
543187,,4,,,1,,1
543360,,2,,,3,1,2
543361,,,1,1,,,
543378,,,1,1,,,
543396,,,,,,,2
543508,,,,,,,1
543598,,1,,,,,2
543813,,,,,1,1,1
543834,,3,,,1,,1
543920,,,1,1,,,
543969,,2,,,1,,1
544052,,,,,,,2
544427,,1,1,,,1,
544606,,,,,,,2
544650,,,1,,1,,
544789,,2,,,,,2
545245,,,,,,,2
545327,,,,,,,2
545357,,,,,,,1
545394,,,1,,1,,
545708,,,,,,,1
545954,,1,,,,,1
546104,,,,,,1,2
546455,,1,,,1,,1
546577,,,,,,,1
546696,,,,,,,1
546781,,,,,,1,1
546877,,,1,1,,,
547018,,1,,,,1,1
547072,1,2,1,,1,1,
547340,,2,,,1,,2
547374,,,,,,,1
547386,,1,,,1,,1
547405,,,1,1,,,
547815,,,1,,1,,
548059,,1,,,1,,1
548103,,,,,,,1
548413,,1,,,,,1
548681,,,,,,,1
548847,,1,,,1,,1
549169,,,1,,1,,
549331,,1,,,1,,1
549468,,,1,1,,,
549513,,1,,,,,1
549721,,1,,,,,1
549748,,,,,,,1
550133,,,1,1,,,
550195,,,1,,1,,
550680,,1,,,1,,1
550737,,,1,1,,,
550741,,,,,,,1
550846,,1,,,,,1
550868,1,4,1,,1,1,
550917,,,1,,1,,
551619,,,,,,,1
551744,,3,,,1,,1
551831,,3,,,1,,1
551893,,,,,1,1,1
551941,,,,,,1,1
552330,,2,,,1,1,2
552680,,2,,,1,1,3
552703,,,,,,,1
552773,,,1,,1,,
552889,,2,,,1,,1
553016,,3,,,1,1,2
553104,,2,,,1,,1
553193,,,1,1,,,
553350,,2,,,1,1,1
553589,,3,,,1,,2
553778,,,1,,1,,
553801,,,,,,,2
553911,,1,,,,,2
553978,,,,,1,,2
554035,,2,,,1,,1
554091,,2,,,1,,1
554321,,2,,,1,,1
554416,,3,,,1,1,2
554487,,2,,,,1,2
554510,,1,,,1,,1
554716,,,1,1,,,
554896,,,,,,1,3
554897,,,1,,1,,
555101,,,1,1,,,
555444,,2,,,1,1,1
555450,,,1,,1,,
555685,,,,,,,1
556192,,,,,,,1
556206,,,,,,,1
556214,,1,,,1,1,1
556262,,1,,,1,,3
556517,,,,,,1,1
557049,,,,,,,1
557094,,2,,,,,1
557185,,,,,,,1
557340,,1,,,,,2
557594,,1,1,,,1,
557668,,2,,,1,,1
557984,,4,,,1,,1
558036,,,1,1,,,
558127,,,,,,,2
558237,,,1,1,,,
558478,,,,,,,2
558493,,2,,,,,1
558722,,,,,,,1
559193,,,,,,,1
559404,,,,,,,1
559611,,,,,,,2
560126,,4,,,1,,1
560131,,,1,,1,,
560254,,1,,,,,2
560514,,4,,,1,,1
560813,,1,,,1,,2
560821,2,,1,,,1,
560924,,6,,,1,,4
561035,,3,,,1,,1
561107,,,1,,1,,
561466,,,1,,1,,
561569,,,1,,1,,
561676,,4,,,1,,1
561987,,,,,,,2
562064,,2,,,,,1
562069,,,,,,1,1
562183,,3,,,1,,1
562370,,,1,1,,,
562594,,,1,1,,,
562626,,1,,,1,,2
562675,,1,,,,1,4
562857,,,1,1,,,
563112,,,,,,,2
563195,,1,,,,,1
563219,,1,,,1,,2
563291,,,1,1,,,
563493,,3,,,1,1,1
563573,,,,,,,2
563673,,,,,,1,1
563960,,,,,,,1
564008,,1,,,,,1
564545,,,,,,,2
564735,,4,,,1,,1
564930,,,1,1,,,
565028,,1,,,1,,1
565237,,1,,,,,2
565453,,2,,,1,,1
565942,,1,,,1,1,1
566089,1,,1,,,1,
566157,,,,,,,1
566250,,2,,,1,,1
566288,,2,,,,,2
566554,,3,,,1,,1
566656,,2,,,1,,1
567312,,1,,,1,,2
567377,,1,,,1,,1
567380,,2,,,1,,1
567451,,,1,,1,,
567700,,1,,,1,,1
567972,,4,,,1,1,1
567994,,4,,,1,,2
568077,,,,,,,1
568094,,1,,,,,2
568117,,,1,1,,,
568207,,,,,,,2
568297,,,,,,,1
568392,,1,,,1,,1
568428,,,,,,,1
568571,,2,,,1,1,1
568686,,4,,,1,,2
569009,,2,,,1,,1
569310,,,1,,1,,
569650,,,,,,1,2
569950,,,1,1,,,
570069,,,1,,1,,
570190,,1,,,1,,2
570201,,3,,,1,,1
570346,,,,,1,,1
570423,,,,,,,1
570465,,2,,,1,,1
570583,,,,,1,,1
570954,,2,,,,,2
571027,,4,,,1,,1
571210,,1,,,1,,2
571366,,,,,,,1
571587,,,1,,1,,
571606,,2,,,,,3
571654,,3,,,1,1,1
571921,,1,,,1,,2
572005,,,,,,,1
572034,,1,,,,,1
572256,,4,,,1,,1
572292,,2,,,,1,1
572384,,,,,,,1
572399,,,,,,,1
572534,,2,,,1,,1
573424,,3,,,1,1,2
573785,,,,,,,1
573992,,,,,,,1
574003,,3,,,2,1,1
574147,,4,,,1,1,1
574157,,,,,,,1
574158,,4,,,1,,1
574381,,,,,,,1
574468,,,,,1,1,2
574503,,,,,,,1
574737,,,,,,,1
574953,,2,,,,,2
575094,,,,,,1,1
575208,,1,,,,,2
575255,,1,,,,,1
575401,,4,,,,1,2
575433,,,,,,,1
575534,,4,,,1,,1
575600,,,1,1,,,
575604,,,,,,,1
575921,,1,,,1,,1
575951,,1,,,1,,1
576141,,2,,,1,,2
576188,,3,,,1,,1
576300,,,1,,1,,
576349,,,1,1,,,
576528,,,,,1,1,2
576551,,,,,,,1
576584,,,1,,1,,
576750,,1,,,,,1
576833,2,2,1,,,1,
577105,,,,,,,1
577581,,,1,,1,,
577709,,,1,1,,,
578167,,,1,1,,,
578261,,1,,,,1,2
578920,,4,,,1,,1
579147,,,1,1,,,
579152,,2,,,1,,1
579315,,,1,1,,,
579643,,,1,,1,,
579948,,1,,,,,2
580058,,2,,,1,,1
580095,,,,,,,1
580318,,2,,,,1,2
580435,,,,,,,1
580515,,1,,,,,1
580837,,,,,,1,2
580858,,,,,,,1
581117,,,1,1,,,
581928,,,1,,1,1,
582036,,1,1,,,1,
582106,,4,,,1,,1
582471,,2,,,1,,1
582476,,4,,,1,,1
582647,,4,,,1,,2
582730,,,,,,,1
583227,,4,,,1,,1
583440,,,,,1,,2
583637,,,,,,,1
584149,,4,,,1,,1
584505,,3,,,1,,1
584578,,,1,1,,,
584625,,,,,,1,1
584673,,,1,,1,,
584824,,,,,1,,1
584932,,1,,,,,1
585135,,3,,,1,,1
585341,,,,,,1,2
585596,,,,,,,1
585689,,,,,,,1
585962,,,,,,,1
585973,,,1,1,,,
586077,,1,,,1,,1
586094,,,1,1,,,1
586465,,,,,1,,1
586835,,,,,,,1
586884,,3,,,,,2
587142,,,,,1,,2
587364,,1,,,,,2
587569,,,,,,,1
587614,,,1,1,,,
587678,,,,,,,1
587693,,,1,1,,,
587813,,4,,,1,1,2
587896,,1,,,1,1,2
587952,,,1,,1,,
588600,,,1,,1,1,
588639,,,1,1,,,
588671,,,1,1,,,
588692,,,1,1,,,
588772,,,1,,1,,
589092,,,,,,,3
589199,,,,,,,1
589228,,,1,1,,,
589352,,1,,,,1,1
589461,,,,,,,1
589579,,3,,,1,1,2
589935,,2,,,1,1,1
590423,,,,,,,1
590505,,1,,,1,1,1
590513,,1,,,1,,1
590837,,,1,1,,,
591366,,3,,,1,1,1
591611,,4,,,1,,3
591707,,4,,,1,,1
591853,,4,,,1,,1
592114,,,,,,,1
592123,,4,,,1,,1
592184,,,1,,1,1,
592301,,1,,,1,,1
592442,,,,,,,1
592476,,,1,,1,,
592665,,2,,,1,,1
593116,,,1,1,,,
593135,,,1,,1,,
593173,,3,,,1,,2
593770,,,,,,1,1
593962,,,,,1,1,2
594027,,1,,,,,1
594405,,,,,,,1
594959,,1,,,,1,2
595462,,,,,,,1
595472,,4,,,1,,1
595548,,,1,1,,,
595750,,3,,,1,,1
595814,,,1,1,,,
595867,,,1,1,,,
595874,,,1,1,,,
595992,,3,,,1,1,1
596200,,2,,,,,1
596405,,,,,,,1
596687,,1,,,,1,2
596701,,,,,,,1
596820,,2,,,1,,1
596859,,4,,,1,,1
596890,,,,,,,1
596915,,,,,,,1
597212,,,,,,,1
597257,,,1,1,,,
597472,,,1,1,,,
597528,,2,,,1,,1
597600,,1,,,1,,1
598074,,,,,1,,1
598825,,,,,1,,2
598918,,,1,1,,,
599291,,,,,,,1
599299,,2,,,1,1,1
599718,,3,,,1,,1
600000,,3,,,1,,1
600089,,,,,,,1
600297,,2,,,1,1,2
600587,,1,,,,,1
600692,,1,,,,1,1
600743,,,,,1,,1
600798,,,,,,,1
600841,,3,,,1,,1
601170,,,1,1,,,
601203,,,,,,,1
601249,,,,,,,1
601519,,1,,,,,1
601735,,,,,,,1
602050,,1,,,1,,2
602474,,4,,,1,,1
602765,,,1,1,,,
602841,,1,,,,,2
602900,,1,,,1,,1
603288,,,,,,,2
603435,,3,,,,1,2
604198,,2,,,1,1,1
604613,,,1,1,,,
604729,,2,,,1,,1
604834,,1,,,1,1,1
604885,,4,,,1,1,1
605019,,,,,,1,1
605305,,1,,,1,1,2
605311,,,,,,,1
605423,,,1,1,,,
605515,,1,,,,,1
605862,,1,,,,,2
606141,,,1,1,,,
606188,,,1,,1,,
606797,,1,,,,1,1
606921,,,,,,,1
607157,,,1,1,,,
607191,,1,,,1,,1
607363,,2,,,,,2
607770,,1,,,,,2
607849,,2,,,,,2
607962,,,1,,1,,
608246,,4,,,1,,1
608462,,,,,,,1
608599,,2,,,1,,1
608759,,,,,,,2
608809,,,1,1,,,
609167,,,,,,,1
609238,,3,,,1,1,1
609245,,,,,,,2
609349,,,1,1,,,
609772,,3,,,1,,1
609774,,2,,,1,,1
610198,,1,,,,,1
610266,,,,,,,1
610527,,,1,,1,,
610603,,3,,,1,1,1
610661,,,,,,,1
610734,,1,,,,,2
611094,,1,,,1,,1
611199,,,,,,,1
611590,,2,,,,,2
611620,,1,,,1,,1
611625,,,,,,,2
611640,,4,,,1,,3
611660,,4,,,1,1,1
611700,,,1,1,,,
611724,,1,,,1,1,1
611792,,2,,,1,,1
611945,,,1,1,,,
612840,1,2,1,,1,1,
613041,,2,,,1,,1
613396,,,,,1,1,2
613400,,,,,,1,2
613425,,1,,,1,1,2
613522,,2,,,1,1,1
613525,,2,,,1,1,1
614437,,,,,,,2
614509,,,,,,,2
614541,,1,,,1,,1
614762,,,,,,,1
615151,,,1,1,,,
615322,,2,,,1,,1
615756,,,1,1,,,
615786,,,,,,,1
615795,,,,,,,1
615984,,,1,,1,,
616339,,3,,,1,,1
616628,,2,,,1,,1
617294,,,,,,,1
617465,,,,,,1,2
618382,,2,,,1,1,2
618903,,,,,,,1
619075,,2,,,,,2
619168,,,,,,,1
619560,,2,,,1,,1
619732,,,,,,,1
620289,,1,,,,,1
620743,,5,,,1,1,1
620744,,,1,1,,,
620755,,,,,,,1
620822,,,,,1,1,1
621010,,,1,1,,,
621047,,,1,1,,,
621204,,3,,,1,1,1
621519,,,1,1,,,
621861,,,,,,,1
622099,,2,,,,,1
622339,,1,1,,,,
622407,,4,,,1,,1
622808,,2,,,1,,1
622926,,2,,,1,,1
623362,,2,,,1,,1
623664,,,,,,,1
623744,,,1,1,,,
624432,,3,,,1,,2
624741,,3,,,1,1,1
625563,,,1,1,,,
625691,,4,,,1,,1
625912,,2,,,,,2
626224,,3,,,1,,1
626273,,,1,,1,,
626631,,,,,1,,1
626750,,,,,,,1
626780,,,,,,,2
626935,,,1,,1,,
626942,,2,,,1,,1
627098,,1,,,,,2
627225,,3,,,1,,1
627550,,1,,,,,2
627552,,,,,,1,1
627772,,1,1,,,1,
627845,,1,,,1,,1
627860,,1,,,1,,1
627887,,2,,,,1,1
628219,,,,,,,1
628322,,,1,,1,,
629011,,,1,,1,,
629769,,3,,,1,1,2
629823,,,,,,,1
629840,,2,,,1,,2
629897,,,,,,,1
629920,,,1,,1,,
631096,,2,,,1,,1
631628,,,,,,,1
631829,,1,,,,,3
632153,,,,,,,1
632182,,,,,1,,2
632913,,,1,1,,,
633217,,,1,1,,,
633557,,1,,,1,1,1
633783,,4,,,1,,1
634020,,,,,1,,1
634234,,,1,1,,,
634665,,,1,1,,,
634684,,2,,,1,,1
634691,,1,,,1,,1
635328,,,1,1,,,
635680,,3,,,1,,1
635851,,3,,,1,,1
635872,,2,,,,,1
636351,,,1,,1,,
636692,,1,,,,,1
636878,,,,,,,1
636914,,1,,,1,,1
637138,,4,,,1,,2
637296,,2,,,1,1,1
637630,,1,,,,,1
637885,,,1,1,,,
638097,2,1,,,,1,1
638147,,,,,1,,1
638363,,,,,,1,1
639549,,2,,,1,1,1
640116,,,1,,1,,
640236,,1,,,1,,1
640329,,2,,,1,,1
640818,,,1,1,,,
640896,,5,,,1,1,1
641168,,1,1,,,,
641618,,1,,,,,2
641874,,1,1,,,1,
642180,,,,,,,2
642296,,3,,,1,,1
642404,,3,,,1,,4
642443,,1,,,,,1
642989,,2,,,1,1,1
644091,,1,,,,,2
644093,,1,,,,,1
644097,,4,,,1,,2
644146,,,,,,1,1
644505,,3,,,1,,1
644623,,,,,,1,1
644753,,2,,,1,,1
644770,,,,,1,,1
645617,,,,,,,1
645701,,1,,,3,1,4
645841,,,,,,,3
645903,,1,,,1,,1
646018,,,,,,,1
646343,,,1,1,,,
646366,,,1,,1,1,
646479,,2,,,,,2
646533,,,,,,,1
646720,,,,,,,1
647227,,3,,,1,,1
647277,,,1,1,,,
647425,,2,,,1,,1
647456,,,1,,1,,
647466,,4,,,1,,1
647525,,,1,1,,,
647840,,3,,,1,1,1
648073,,,,,,,1
648094,,,,,,,1
648274,,1,,,1,,1
648340,,3,,,1,1,1
648451,,,1,1,,,
648497,,2,,,1,,1
648849,,,,,,,1
648931,,2,,,1,,1
649283,,,1,1,,,
649464,,,,,,,1
649679,,,1,1,,,
649867,,,,,,,1
650302,,,1,1,,,
650455,,,,,,,1
650496,,1,,,1,,1
651030,,,1,1,,,
651219,,4,,,1,1,1
651369,,,,,,,2
651619,,1,,,,,1
651762,,1,,,1,,1
651953,,,,,,,1
652027,,2,,,,,1
652083,,4,,,1,1,1
652382,,2,,,,1,2
652495,1,1,1,,1,,
652613,1,2,1,,,1,
652649,,,,,1,,1
652874,,2,,,1,,1
652989,,1,,,1,,3
653123,,,,,,,1
653889,,1,,,,,1
653964,,3,,,1,,1
653997,,,1,1,,,
654062,,2,,,,,2
654232,,,,,,,2
654411,,,,,,,2
654626,,,,,,,1
654638,,1,,,,,2
654766,,,1,,1,,
655118,,1,,,1,,1
655321,,,1,1,,,
655870,,2,,,,,1
656391,,,,,,,1
656470,,,,,,,1
656641,,4,,,1,1,1
657022,,,1,1,,,
657058,,3,,,1,1,1
657060,,2,,,1,,1
657109,,,,,,,1
657220,,1,,,,,1
657301,,1,,,1,,2
657647,,1,,,,,1
657762,,,1,1,,,
657787,,,,,,,1
657791,,,,,,1,1
657934,,2,,,,,1
658439,,2,,,1,1,1
658523,,1,,,,,2
658550,,1,1,,,1,
658626,,1,,,,,1
658687,,2,,,1,,1
658925,,,,,,,2
659267,,3,,,1,,1
659749,,1,,,,,1
659891,,,1,,1,,
660183,,,,,,,1
660227,,1,,,,,1
660269,,1,,,1,,1
660312,,2,,,,1,3
660843,,1,,,,,2
660852,,,,,,1,1
661143,,2,,,1,,1
661158,,,1,1,,,
661199,,,,,,,1
661383,,2,,,1,,1
661694,,,,,,,2
661714,,1,,,,,2
661947,,,,,,,2
662037,,4,,,1,,1
662049,,,,,,,2
662088,,,1,1,,,
662283,,,,,1,,1
662350,,2,,,1,,1
662558,,,1,,1,,
662652,,,1,1,,,
662840,,2,,,1,,1
663384,,2,,,1,1,1
663436,,1,,,1,,1
663573,,,1,,1,,
663690,,,1,,1,,
663811,,2,,,1,,1
663832,,3,,,1,,1
663833,,4,,,1,1,1
663875,,4,,,1,,1
664069,,2,,,1,,1
664100,,3,,,1,,1
664147,,4,,,1,,1
664775,,,,,,,1
664915,,,1,,1,,
665399,,,,,,,1
665550,,,,,,,1
665623,,2,,,,,1
666083,,1,,,,1,3
666099,,,1,1,,,
666342,,,,,,1,1
666695,,1,,,,,1
666961,,,,,,,2
667354,,,1,1,,,
667476,1,3,1,,1,1,
667571,,2,,,1,1,1
667636,,,1,1,,,
667796,,,,,,,2
667885,,,,,,,1
668148,,,1,1,,,
668443,,5,,,1,1,1
668767,,1,,,,,1
668794,,,1,,1,,
669241,,2,,,1,,1
669250,,,,,,,1
669322,,,1,1,,,
669427,,,1,1,,,
669661,,,,,,,1
669825,,,,,,,1
669992,,4,,,1,,1
670214,,,,,,1,1
670444,,1,,,,,2
670730,,1,,,,,2
670918,,,,,,1,2
671238,,,1,1,,,
671411,,,,,,,1
671470,,,1,1,,,
671834,,,,,,,1
671990,,1,,,1,1,1
672018,,,1,1,,,
672181,,,,,,,1
672423,,2,,,1,1,1
672481,,,,,,,1
672876,,,1,1,,,
673080,,,,,,,3
673292,,,1,,1,,
674092,,1,,,1,,2
674099,,,1,,1,,
674186,,1,,,,,2
674286,,,,,,,2
674745,,2,,,1,,1
674869,,,,,,,2
675083,,3,,,1,,2
675153,,,,,,,1
675239,,2,,,1,1,1
675299,,2,,,1,,1
675366,,2,,,1,,1
675434,,,1,1,,,
675590,,,,,,,1
675780,,,,,,,2
676034,,,,,,,1
676091,,,1,1,,,
676993,,1,,,1,,2
677092,,1,,,,1,3
677616,,,,,,,2
678284,,1,,,1,,1
678325,,,,,,,1
678434,,1,,,,,1
678518,,1,,,1,,1
678598,,2,,,1,,1
679007,,4,,,1,,1
679101,,1,,,1,,1
679494,,,1,,1,,
679540,,,,,,1,2
679575,2,,,,,1,2
679870,,,1,1,,,
679886,,1,,,1,,2
680497,,,1,1,,,
680515,,3,,,1,,1
680553,,,1,1,,,
680787,,,,,,,1
681244,,,,,,,1
681490,,2,,,1,,2
683253,,1,,,,,2
683332,,,,,,,1
684013,,1,,,1,,1
684402,,,1,1,,,
684505,,,,,,,1
684528,,,,,,,1
684584,,,1,1,,,
684849,,4,,,1,,1
685269,,,,,,1,1
687417,,,,,1,,1
687714,,,,,1,,1
688098,,,,,,1,1
688968,,2,,,,1,1
689063,,1,,,,1,2
689523,,,,,1,,1
689836,,,,,,1,1
690112,,4,,,1,,1
690273,,,,,,,1
690649,,1,,,,,2
690712,,,,,,,1
690787,,,,,,,1
690838,,,,,,1,1
690871,,2,,,,1,2
691109,,1,,,1,,1
691552,,3,,,1,,1
691807,,,1,,1,,
692279,,,,,,,1
692388,,,1,,1,,
692488,,,1,1,,,
692824,,,,,,,1
693002,,1,,,1,,1
693470,,1,,,,,2
693505,,1,,,,,1
693573,,1,,,,1,2
693645,,,,,,,1
693776,,3,,,1,,4
693837,,,,,,1,1
693872,,,,,,,1
694054,,3,,,1,1,1
694936,,,,,,,3
695483,,,,,,1,1
697976,,,,,,,1
698968,2,,,,,1,2
699190,,3,,,1,,1
699232,,4,,,1,,1
699292,,,,,,,1
701067,,3,,,1,,1
701217,,,,,,,2
701457,,,,,,1,2
701473,,,1,1,,,
702060,,,1,1,,,
702415,,3,,,1,,1
702627,2,,1,,,1,
702693,,,,,1,1,1
702928,,4,,,1,,1
703220,,3,,,1,,1
703342,,,1,1,,,
703543,,3,,,1,,1
703854,,,1,,1,,
703933,,,,,,,1
704073,,,,,1,,1
704856,,4,,,1,,1
705162,,3,,,1,,1
705340,,,1,,1,,
705374,,1,,,,,1
706963,,,,,,,2
707045,,1,,,,1,2
707569,,,,,,,1
707818,,,1,,1,,
707854,,2,,,,,3
707858,,,,,,,1
708735,,3,,,1,,1
709708,,3,,,1,,1
709820,,4,,,1,1,1
709923,,1,,,,,1
710208,,3,,,1,,2
710218,,,1,,1,,
710244,,4,,,1,,1
710441,,,,,,,1
711121,,,1,1,,,
711160,,,,,,,2
711771,2,,1,,,1,
712385,,,,,,,1
712594,,,,,,,1
712849,,,1,,1,,
712954,,,1,1,,,
713432,,2,,,,,1
713958,,2,,,1,,1
714175,,1,,,,,1
715673,,,,,,,1
715729,,1,,,,1,2
715942,,,1,,1,,
716373,,3,,,1,,1
716587,,,,,,,1
716733,,1,,,1,,1
716921,,2,,,1,,1
717039,,2,,,1,,2
717104,,3,,,1,1,1
717137,,,,,,,1
717671,,,1,1,,,
717813,,,1,,1,,
717965,,,1,,1,,
717966,,,1,,1,,
718451,,,1,,1,,
719525,,1,,,1,,1
720029,1,1,1,,1,,
720076,,,,,,,2
720611,1,1,,,1,1,2
720880,,,,,,1,1
720908,,3,,,1,,1
720974,,,,,,,2
721482,,3,,,1,,1
721503,,,,,,,1
721728,,,1,,1,1,
722444,,4,,,1,,1
722517,,1,,,,,2
722945,,,1,,1,,
723989,,3,,,1,,1
724148,,4,,,1,,1
724271,,1,,,,,1
725048,,4,,,1,,1
725169,,1,,,1,,1
725601,,1,,,,,1
725834,,,1,,1,,
725928,,,1,,1,,
726888,,3,,,,,3
727103,,,1,,1,,
727241,,3,,,1,1,1
727306,,,,,,1,2
727517,,1,,,,,2
727843,,4,,,1,1,1
728271,,3,,,1,1,1
728411,,,,,,,1
728501,,,,,,,1
728514,,,,,,,1
728698,,4,,,1,1,2
729126,,1,,,1,,1
729344,,,,,,,2
729723,,3,,,1,,1
730137,,,,,1,,1
730152,,,,,,,2
730248,,,,,,,3
730840,,1,,,1,,1
731167,,,,,,,1
731226,1,3,1,,1,1,
731280,,,,,,,1
731510,,3,,,1,1,2
731646,,,1,,1,,
731926,,4,,,1,,2
731947,,4,,,1,1,1
732911,,3,1,,2,,1
733375,,3,,,1,,1
733617,,,1,1,,,
